date,symbol,close,volume
2023-09-29,MSFT,315.75,24147300
2023-09-29,NVDA,43.5,397830000
2023-10-02,AAPL,173.75,52164535
2023-10-02,AMZN,129.46,48029744
2023-10-02,GOOGL,134.17,22288038
2023-10-02,MSFT,321.8,20570006
2023-10-02,NVDA,44.78,433298210
2023-10-03,AAPL,172.4,49594613
2023-10-03,AMZN,124.72,51559991
2023-10-03,GOOGL,132.43,22989401
2023-10-03,MSFT,313.39,21033500
2023-10-03,NVDA,43.52,470850000
2023-10-04,AAPL,173.66,53020300
2023-10-04,AMZN,127.0,44203870
2023-10-04,GOOGL,135.24,26752300
2023-10-04,MSFT,318.96,20720144
2023-10-04,NVDA,44.04,361821000
2023-10-05,AAPL,174.91,48527918
2023-10-05,AMZN,125.96,39657043
2023-10-05,GOOGL,135.07,19832615
2023-10-05,MSFT,319.36,16965629
2023-10-05,NVDA,44.69,393483090
2023-10-06,AAPL,177.49,57266700
2023-10-06,AMZN,127.96,46814698
2023-10-06,GOOGL,137.58,27597600
2023-10-06,MSFT,327.26,25673630
2023-10-06,NVDA,45.76,434436020
2023-10-09,AAPL,178.99,42390800
2023-10-09,AMZN,128.26,38746138
2023-10-09,GOOGL,138.42,19278100
2023-10-09,MSFT,329.82,19891200
2023-10-09,NVDA,45.27,409675000
2023-10-10,AAPL,178.39,43698019
2023-10-10,AMZN,129.48,42106579
2023-10-10,GOOGL,138.06,27786613
2023-10-10,MSFT,328.39,20557100
2023-10-10,NVDA,45.8,368582080
2023-10-11,AAPL,179.8,47551100
2023-10-11,AMZN,131.83,40513342
2023-10-11,GOOGL,140.55,25884303
2023-10-11,MSFT,332.42,20063246
2023-10-11,NVDA,46.81,378137000
2023-10-12,AAPL,180.71,56743119
2023-10-12,AMZN,132.33,55528581
2023-10-12,GOOGL,138.97,24765537
2023-10-12,MSFT,331.16,19313100
2023-10-12,NVDA,46.95,481325000
2023-10-13,AAPL,178.85,51456082
2023-10-13,AMZN,129.79,45824685
2023-10-13,GOOGL,137.36,23435599
2023-10-13,MSFT,327.73,21085695
2023-10-13,NVDA,45.46,475425990
2023-10-16,AAPL,178.72,52517000
2023-10-16,AMZN,132.55,42832918
2023-10-16,GOOGL,139.1,28501900
2023-10-16,MSFT,332.64,22158048
2023-10-16,NVDA,46.1,375099240
2023-10-17,AAPL,177.15,57549400
2023-10-17,AMZN,131.47,49344550
2023-10-17,GOOGL,139.72,23515800
2023-10-17,MSFT,332.06,18338523
2023-10-17,NVDA,43.94,812333000
2023-10-18,AAPL,175.84,54764400
2023-10-18,AMZN,128.13,42623479
2023-10-18,GOOGL,137.96,23375000
2023-10-18,MSFT,330.11,23153602
2023-10-18,NVDA,42.2,627294340
2023-10-19,AAPL,175.46,59302900
2023-10-19,AMZN,128.4,60951105
2023-10-19,GOOGL,137.75,26066011
2023-10-19,MSFT,331.32,25052100
2023-10-19,NVDA,42.1,501233080
2023-10-20,AAPL,172.88,64244028
2023-10-20,AMZN,125.17,56317010
2023-10-20,GOOGL,135.6,26335700
2023-10-20,MSFT,326.67,25027715
2023-10-20,NVDA,41.39,477266050
2023-10-23,AAPL,173.0,55980109
2023-10-23,AMZN,126.56,48216183
2023-10-23,GOOGL,136.5,26317930
2023-10-23,MSFT,329.32,24374748
2023-10-23,NVDA,42.98,478530490
2023-10-24,AAPL,173.44,43816644
2023-10-24,AMZN,128.56,46180180
2023-10-24,GOOGL,138.81,44814321
2023-10-24,MSFT,330.53,31153600
2023-10-24,NVDA,43.66,401463370
2023-10-25,AAPL,171.1,57157000
2023-10-25,AMZN,121.39,74516044
2023-10-25,GOOGL,125.61,84366208
2023-10-25,MSFT,340.67,55053828
2023-10-25,NVDA,41.78,398379220
2023-10-26,AAPL,166.89,70625300
2023-10-26,AMZN,119.57,100240816
2023-10-26,GOOGL,122.28,57061140
2023-10-26,MSFT,327.89,37828543
2023-10-26,NVDA,40.33,541001320
2023-10-27,AAPL,168.22,58499129
2023-10-27,AMZN,127.74,125284313
2023-10-27,GOOGL,122.17,44566506
2023-10-27,MSFT,329.81,29856522
2023-10-27,NVDA,40.5,416784410
2023-10-30,AAPL,170.29,51131000
2023-10-30,AMZN,132.71,72487505
2023-10-30,GOOGL,124.46,28940100
2023-10-30,MSFT,337.31,22828100
2023-10-30,NVDA,41.16,388028140
2023-10-31,AAPL,170.77,44846017
2023-10-31,AMZN,133.09,51589380
2023-10-31,GOOGL,124.08,26292342
2023-10-31,MSFT,338.11,20265300
2023-10-31,NVDA,40.78,517969000
2023-11-01,AAPL,173.97,56934906
2023-11-01,AMZN,137.0,61529409
2023-11-01,GOOGL,126.45,30082438
2023-11-01,MSFT,346.07,28158819
2023-11-01,NVDA,42.33,437593000
2023-11-02,AAPL,177.57,77334800
2023-11-02,AMZN,138.07,52236693
2023-11-02,GOOGL,127.49,27124647
2023-11-02,MSFT,348.32,24348100
2023-11-02,NVDA,43.51,409172000
2023-11-03,AAPL,176.65,79829246
2023-11-03,AMZN,138.6,44059805
2023-11-03,GOOGL,129.1,26393109
2023-11-03,MSFT,352.8,23637700
2023-11-03,NVDA,45.01,424610000
2023-11-06,AAPL,179.23,63841310
2023-11-06,AMZN,139.74,44772917
2023-11-06,GOOGL,130.25,19052740
2023-11-06,MSFT,356.53,23828301
2023-11-06,NVDA,45.75,400733350
2023-11-07,AAPL,181.82,70530000
2023-11-07,AMZN,142.71,53540937
2023-11-07,GOOGL,130.97,29757300
2023-11-07,MSFT,360.53,25833931
2023-11-07,NVDA,45.96,343165470
2023-11-08,AAPL,182.89,49340300
2023-11-08,AMZN,142.08,44521658
2023-11-08,GOOGL,131.84,26425849
2023-11-08,MSFT,363.2,26767828
2023-11-08,NVDA,46.57,346719000
2023-11-09,AAPL,182.41,53763540
2023-11-09,AMZN,140.6,36235367
2023-11-09,GOOGL,130.24,23747800
2023-11-09,MSFT,360.69,24847331
2023-11-09,NVDA,46.95,540496000
2023-11-10,AAPL,186.4,66177922
2023-11-10,AMZN,143.56,49349937
2023-11-10,GOOGL,132.59,26927826
2023-11-10,MSFT,369.67,28065164
2023-11-10,NVDA,48.34,422441560
2023-11-13,AAPL,184.8,43627519
2023-11-13,AMZN,142.59,35680570
2023-11-13,GOOGL,132.09,18324800
2023-11-13,MSFT,366.68,19986506
2023-11-13,NVDA,48.62,384136000
2023-11-14,AAPL,187.44,60108400
2023-11-14,AMZN,145.8,56674551
2023-11-14,GOOGL,133.62,32395200
2023-11-14,MSFT,370.27,27683900
2023-11-14,NVDA,49.66,416954000
2023-11-15,AAPL,188.01,53790500
2023-11-15,AMZN,143.2,63874520
2023-11-15,GOOGL,134.62,23861515
2023-11-15,MSFT,369.67,26860100
2023-11-15,NVDA,48.89,475497350
2023-11-16,AAPL,189.71,54412915
2023-11-16,AMZN,142.83,49653512
2023-11-16,GOOGL,136.93,28013200
2023-11-16,MSFT,376.17,27182315
2023-11-16,NVDA,49.48,339756240
2023-11-17,AAPL,189.69,50941404
2023-11-17,AMZN,145.18,49361537
2023-11-17,GOOGL,135.31,37287691
2023-11-17,MSFT,369.85,40325371
2023-11-17,NVDA,49.3,325896910
2023-11-20,AAPL,191.45,46538614
2023-11-20,AMZN,146.13,41978766
2023-11-20,GOOGL,136.25,27850762
2023-11-20,MSFT,377.44,52528964
2023-11-20,NVDA,50.41,416142600
2023-11-21,AAPL,190.64,38134500
2023-11-21,AMZN,143.9,71225992
2023-11-21,GOOGL,136.97,22635300
2023-11-21,MSFT,373.07,28423145
2023-11-21,NVDA,49.94,565747000
2023-11-22,AAPL,191.31,39630011
2023-11-22,AMZN,146.71,45700002
2023-11-22,GOOGL,138.49,17820456
2023-11-22,MSFT,377.85,23361184
2023-11-22,NVDA,48.72,900642330
2023-11-24,AAPL,189.97,24048344
2023-11-24,AMZN,146.74,22378379
2023-11-24,GOOGL,136.69,12514322
2023-11-24,MSFT,377.43,10176649
2023-11-24,NVDA,47.78,294645000
2023-11-27,AAPL,189.79,40552609
2023-11-27,AMZN,147.73,53762428
2023-11-27,GOOGL,136.41,23436526
2023-11-27,MSFT,378.61,22179228
2023-11-27,NVDA,48.24,395662000
2023-11-28,AAPL,190.4,38415419
2023-11-28,AMZN,147.03,42711682
2023-11-28,GOOGL,137.2,18730032
2023-11-28,MSFT,382.7,20453112
2023-11-28,NVDA,47.82,401491000
2023-11-29,AAPL,189.37,43014224
2023-11-29,AMZN,146.32,40610907
2023-11-29,GOOGL,134.99,23967222
2023-11-29,MSFT,378.85,28963400
2023-11-29,NVDA,48.14,382005000
2023-11-30,AAPL,189.95,48794400
2023-11-30,AMZN,146.09,65814022
2023-11-30,GOOGL,132.53,38988300
2023-11-30,MSFT,378.91,30554415
2023-11-30,NVDA,46.77,526247000
2023-12-01,AAPL,191.24,45704823
2023-12-01,AMZN,147.03,39949248
2023-12-01,GOOGL,131.86,31442300
2023-12-01,MSFT,374.51,33040500
2023-12-01,NVDA,46.77,369317010
2023-12-04,AAPL,189.43,43389519
2023-12-04,AMZN,144.84,48294244
2023-12-04,GOOGL,129.27,36669900
2023-12-04,MSFT,369.14,32063305
2023-12-04,NVDA,45.51,437543440
2023-12-05,AAPL,193.42,66628400
2023-12-05,AMZN,146.88,46822411
2023-12-05,GOOGL,130.99,27384800
2023-12-05,MSFT,372.52,23065035
2023-12-05,NVDA,46.57,371718000
2023-12-06,AAPL,192.32,41089737
2023-12-06,AMZN,144.52,39678960
2023-12-06,GOOGL,130.02,23576200
2023-12-06,MSFT,368.8,21182100
2023-12-06,NVDA,45.5,380590000
2023-12-07,AAPL,194.27,47477700
2023-12-07,AMZN,146.88,52352830
2023-12-07,GOOGL,136.93,56767100
2023-12-07,MSFT,370.95,23118900
2023-12-07,NVDA,46.6,350823000
2023-12-08,AAPL,195.71,53406400
2023-12-08,AMZN,147.42,41905965
2023-12-08,GOOGL,134.99,32260112
2023-12-08,MSFT,374.23,20154400
2023-12-08,NVDA,47.51,359224000
2023-12-11,AAPL,193.18,60943700
2023-12-11,AMZN,145.89,50907288
2023-12-11,GOOGL,133.29,31138011
2023-12-11,MSFT,371.3,27708800
2023-12-11,NVDA,46.63,509728090
2023-12-12,AAPL,194.71,52696900
2023-12-12,AMZN,147.48,44944264
2023-12-12,GOOGL,132.52,29032831
2023-12-12,MSFT,374.38,24838300
2023-12-12,NVDA,47.66,372387000
2023-12-13,AAPL,197.96,70404200
2023-12-13,AMZN,148.84,52766196
2023-12-13,GOOGL,132.57,30104800
2023-12-13,MSFT,374.37,30955531
2023-12-13,NVDA,48.09,447792000
2023-12-14,AAPL,198.11,66831600
2023-12-14,AMZN,147.42,58400848
2023-12-14,GOOGL,131.94,38722413
2023-12-14,MSFT,365.93,43277500
2023-12-14,NVDA,48.35,391232000
2023-12-15,AAPL,197.57,128538401
2023-12-15,AMZN,149.97,110089342
2023-12-15,GOOGL,132.6,50847113
2023-12-15,MSFT,370.73,78502324
2023-12-15,NVDA,48.89,479948000
2023-12-18,AAPL,195.89,55751900
2023-12-18,AMZN,154.07,62512828
2023-12-18,GOOGL,135.8,32258000
2023-12-18,MSFT,372.65,21802900
2023-12-18,NVDA,50.08,412587170
2023-12-19,AAPL,196.94,40714100
2023-12-19,AMZN,153.79,43171292
2023-12-19,GOOGL,136.65,25476800
2023-12-19,MSFT,373.26,20603700
2023-12-19,NVDA,49.6,464444460
2023-12-20,AAPL,194.83,52242815
2023-12-20,AMZN,152.12,50322106
2023-12-20,GOOGL,138.34,49107200
2023-12-20,MSFT,370.62,26316700
2023-12-20,NVDA,48.11,397894390
2023-12-21,AAPL,194.68,46482549
2023-12-21,AMZN,153.84,36305733
2023-12-21,GOOGL,140.42,27488300
2023-12-21,MSFT,373.54,17708006
2023-12-21,NVDA,48.99,300425350
2023-12-22,AAPL,193.6,37149600
2023-12-22,AMZN,153.42,29514093
2023-12-22,GOOGL,141.49,26532200
2023-12-22,MSFT,374.58,17107500
2023-12-22,NVDA,48.83,252507000
2023-12-26,AAPL,193.05,28919310
2023-12-26,AMZN,153.41,25067222
2023-12-26,GOOGL,141.52,16780333
2023-12-26,MSFT,374.66,12673100
2023-12-26,NVDA,49.28,244200000
2023-12-27,AAPL,193.15,48087700
2023-12-27,AMZN,153.34,31434733
2023-12-27,GOOGL,140.37,19628618
2023-12-27,MSFT,374.07,14905412
2023-12-27,NVDA,49.42,233648000
2023-12-28,AAPL,193.58,34049900
2023-12-28,AMZN,153.38,27057002
2023-12-28,GOOGL,140.23,16045712
2023-12-28,MSFT,375.28,14327013
2023-12-28,NVDA,49.52,246587480
2023-12-29,AAPL,192.53,42672148
2023-12-29,AMZN,151.94,39823204
2023-12-29,GOOGL,139.69,18733017
2023-12-29,MSFT,376.04,18730838
2023-12-29,NVDA,49.52,389293300
2024-01-02,AAPL,185.64,82488700
2024-01-02,AMZN,149.93,47339424
2024-01-02,GOOGL,138.17,23711220
2024-01-02,MSFT,370.87,25258633
2024-01-02,NVDA,48.17,411254220
2024-01-03,AAPL,184.25,58414500
2024-01-03,AMZN,148.47,49425495
2024-01-03,GOOGL,138.92,24212147
2024-01-03,MSFT,370.6,23083500
2024-01-03,NVDA,47.57,320896170
2024-01-04,AAPL,181.91,71983600
2024-01-04,AMZN,144.57,56039807
2024-01-04,GOOGL,136.39,27137735
2024-01-04,MSFT,367.94,20901502
2024-01-04,NVDA,48.0,306535000
2024-01-05,AAPL,181.18,62379700
2024-01-05,AMZN,145.24,45153147
2024-01-05,GOOGL,135.73,22513900
2024-01-05,MSFT,367.75,21004600
2024-01-05,NVDA,49.1,415039270
2024-01-08,AAPL,185.56,59144500
2024-01-08,AMZN,149.1,46757053
2024-01-08,GOOGL,138.84,21404000
2024-01-08,MSFT,374.69,23134000
2024-01-08,NVDA,52.25,642510000
2024-01-09,AAPL,185.14,42841809
2024-01-09,AMZN,151.37,43812567
2024-01-09,GOOGL,140.95,24759600
2024-01-09,MSFT,375.79,20830000
2024-01-09,NVDA,53.14,773100060
2024-01-10,AAPL,186.19,46792908
2024-01-10,AMZN,153.73,44421830
2024-01-10,GOOGL,142.28,21320203
2024-01-10,MSFT,382.77,25514245
2024-01-10,NVDA,54.35,533796000
2024-01-11,AAPL,185.59,49128408
2024-01-11,AMZN,155.18,49072691
2024-01-11,GOOGL,142.08,24008722
2024-01-11,MSFT,384.63,27850846
2024-01-11,NVDA,54.82,596759000
2024-01-12,AAPL,185.92,40477800
2024-01-12,AMZN,154.62,40484155
2024-01-12,GOOGL,142.65,18785514
2024-01-12,MSFT,388.47,21661200
2024-01-12,NVDA,54.71,352994000
2024-01-16,AAPL,183.63,65603041
2024-01-16,AMZN,153.16,41384636
2024-01-16,GOOGL,142.49,22670500
2024-01-16,MSFT,390.27,27202300
2024-01-16,NVDA,56.38,449580000
2024-01-17,AAPL,182.68,47317433
2024-01-17,AMZN,151.71,34953363
2024-01-17,GOOGL,141.47,20968649
2024-01-17,MSFT,389.47,22234108
2024-01-17,NVDA,56.05,474394440
2024-01-18,AAPL,188.63,78005800
2024-01-18,AMZN,153.5,37850245
2024-01-18,GOOGL,143.48,25746417
2024-01-18,MSFT,393.87,23392100
2024-01-18,NVDA,57.11,491650360
2024-01-19,AAPL,191.56,68903000
2024-01-19,AMZN,155.34,51651628
2024-01-19,GOOGL,146.38,34271900
2024-01-19,MSFT,398.67,29331136
2024-01-19,NVDA,59.49,543501480
2024-01-22,AAPL,193.89,60133900
2024-01-22,AMZN,154.78,43687468
2024-01-22,GOOGL,145.99,32200400
2024-01-22,MSFT,396.51,27016902
2024-01-22,NVDA,59.65,452955000
2024-01-23,AAPL,195.18,42355600
2024-01-23,AMZN,156.02,37986039
2024-01-23,GOOGL,147.04,21636129
2024-01-23,MSFT,398.9,20525900
2024-01-23,NVDA,59.87,294654450
2024-01-24,AAPL,194.5,53631316
2024-01-24,AMZN,156.87,48547315
2024-01-24,GOOGL,148.7,25233500
2024-01-24,MSFT,402.56,24867000
2024-01-24,NVDA,61.36,560271000
2024-01-25,AAPL,194.17,54822126
2024-01-25,AMZN,157.75,43638592
2024-01-25,GOOGL,151.87,29149100
2024-01-25,MSFT,404.87,21021200
2024-01-25,NVDA,61.62,482777000
2024-01-26,AAPL,192.42,44594011
2024-01-26,AMZN,159.12,51047353
2024-01-26,GOOGL,152.19,26115500
2024-01-26,MSFT,403.93,17803300
2024-01-26,NVDA,61.03,390309000
2024-01-29,AAPL,191.73,47145622
2024-01-29,AMZN,161.26,45270385
2024-01-29,GOOGL,153.51,27784300
2024-01-29,MSFT,409.72,24510236
2024-01-29,NVDA,62.47,348733000
2024-01-30,AAPL,188.04,55859400
2024-01-30,AMZN,159.0,45207430
2024-01-30,GOOGL,151.46,36331833
2024-01-30,MSFT,408.59,33477610
2024-01-30,NVDA,62.77,410735300
2024-01-31,AAPL,184.4,55467803
2024-01-31,AMZN,155.2,50284371
2024-01-31,GOOGL,140.1,71910044
2024-01-31,MSFT,397.58,47871100
2024-01-31,NVDA,61.53,453795000
2024-02-01,AAPL,186.86,64885408
2024-02-01,AMZN,159.28,76542419
2024-02-01,GOOGL,141.16,40466549
2024-02-01,MSFT,403.78,30657726
2024-02-01,NVDA,63.03,369146000
2024-02-02,AAPL,185.85,102551700
2024-02-02,AMZN,171.81,117218313
2024-02-02,GOOGL,142.38,62499600
2024-02-02,MSFT,411.22,28256700
2024-02-02,NVDA,66.16,476578000
2024-02-05,AAPL,187.68,69668820
2024-02-05,AMZN,170.31,55081297
2024-02-05,GOOGL,143.68,38505405
2024-02-05,MSFT,405.65,25352300
2024-02-05,NVDA,69.33,680078010
2024-02-06,AAPL,189.3,43490800
2024-02-06,AMZN,169.15,42505518
2024-02-06,GOOGL,144.1,29128201
2024-02-06,MSFT,405.49,18382624
2024-02-06,NVDA,68.22,683111360
2024-02-07,AAPL,189.41,53439000
2024-02-07,AMZN,170.53,47174060
2024-02-07,GOOGL,145.54,25208900
2024-02-07,MSFT,414.05,22340526
2024-02-07,NVDA,70.1,495575000
2024-02-08,AAPL,188.32,40962046
2024-02-08,AMZN,169.84,42316454
2024-02-08,GOOGL,145.91,22563800
2024-02-08,MSFT,414.11,21225300
2024-02-08,NVDA,69.64,414422110
2024-02-09,AAPL,188.85,45155216
2024-02-09,AMZN,174.45,56985986
2024-02-09,GOOGL,149.0,26829504
2024-02-09,MSFT,420.55,22032844
2024-02-09,NVDA,72.13,436637000
2024-02-12,AAPL,187.15,41781934
2024-02-12,AMZN,172.34,51050440
2024-02-12,GOOGL,147.53,21564100
2024-02-12,MSFT,415.26,21202921
2024-02-12,NVDA,72.25,613710180
2024-02-13,AAPL,185.04,56529529
2024-02-13,AMZN,168.64,56345122
2024-02-13,GOOGL,145.14,27837730
2024-02-13,MSFT,406.32,27824936
2024-02-13,NVDA,72.13,602580150
2024-02-14,AAPL,184.15,54630517
2024-02-14,AMZN,170.98,42815544
2024-02-14,GOOGL,145.94,22704200
2024-02-14,MSFT,409.49,20401200
2024-02-14,NVDA,73.9,504917420
2024-02-15,AAPL,183.86,65434500
2024-02-15,AMZN,169.8,49855196
2024-02-15,GOOGL,142.77,37590700
2024-02-15,MSFT,406.56,21825525
2024-02-15,NVDA,72.66,420122000
2024-02-16,AAPL,182.31,49752500
2024-02-16,AMZN,169.51,48107744
2024-02-16,GOOGL,140.52,31468926
2024-02-16,MSFT,404.06,22296500
2024-02-16,NVDA,72.61,495327000
2024-02-20,AAPL,181.56,53665600
2024-02-20,AMZN,167.08,41980326
2024-02-20,GOOGL,141.12,25144700
2024-02-20,MSFT,402.79,24307915
2024-02-20,NVDA,69.45,704833100
2024-02-21,AAPL,182.32,41529674
2024-02-21,AMZN,168.59,44575623
2024-02-21,GOOGL,142.55,23315687
2024-02-21,MSFT,402.18,18631072
2024-02-21,NVDA,67.47,690298130
2024-02-22,AAPL,184.37,52292208
2024-02-22,AMZN,174.58,55392354
2024-02-22,GOOGL,144.09,27191900
2024-02-22,MSFT,411.65,27009900
2024-02-22,NVDA,78.54,865100000
2024-02-23,AAPL,182.52,45119700
2024-02-23,AMZN,174.99,59715243
2024-02-23,GOOGL,143.96,19493800
2024-02-23,MSFT,410.34,16295900
2024-02-23,NVDA,78.82,829388370
2024-02-26,AAPL,181.16,40867421
2024-02-26,AMZN,174.73,44368614
2024-02-26,GOOGL,137.57,53641800
2024-02-26,MSFT,407.54,16193505
2024-02-26,NVDA,79.09,503973000
2024-02-27,AAPL,182.63,54318900
2024-02-27,AMZN,173.54,31141732
2024-02-27,GOOGL,138.88,33099200
2024-02-27,MSFT,407.48,14835827
2024-02-27,NVDA,78.7,391705240
2024-02-28,AAPL,181.42,48953939
2024-02-28,AMZN,173.16,28180482
2024-02-28,GOOGL,136.38,37328600
2024-02-28,MSFT,407.72,13183125
2024-02-28,NVDA,77.66,393110400
2024-02-29,AAPL,180.75,136682600
2024-02-29,AMZN,176.76,53805359
2024-02-29,GOOGL,138.46,42133000
2024-02-29,MSFT,413.64,31947300
2024-02-29,NVDA,79.11,507289000
2024-03-01,AAPL,179.66,73563100
2024-03-01,AMZN,178.22,31981152
2024-03-01,GOOGL,137.14,31151116
2024-03-01,MSFT,415.5,17823445
2024-03-01,NVDA,82.28,479135100
2024-03-04,AAPL,175.1,81510101
2024-03-04,AMZN,177.58,37381520
2024-03-04,GOOGL,133.35,55999415
2024-03-04,MSFT,414.92,17596000
2024-03-04,NVDA,85.24,615616450
2024-03-05,AAPL,170.12,95132400
2024-03-05,AMZN,174.12,37228343
2024-03-05,GOOGL,132.67,40194800
2024-03-05,MSFT,402.65,26919200
2024-03-05,NVDA,85.96,520639300
2024-03-06,AAPL,169.12,68587707
2024-03-06,AMZN,173.51,32090926
2024-03-06,GOOGL,131.4,35318610
2024-03-06,MSFT,402.09,22344149
2024-03-06,NVDA,88.7,582520300
2024-03-07,AAPL,169.0,71765100
2024-03-07,AMZN,176.82,34063283
2024-03-07,GOOGL,134.38,37738209
2024-03-07,MSFT,409.14,18718500
2024-03-07,NVDA,92.67,608119160
2024-03-08,AAPL,170.73,76267041
2024-03-08,AMZN,175.35,37893242
2024-03-08,GOOGL,135.41,39370400
2024-03-08,MSFT,406.22,18002200
2024-03-08,NVDA,87.53,1142269060
2024-03-11,AAPL,172.75,60139500
2024-03-11,AMZN,171.96,28484777
2024-03-11,GOOGL,137.67,32437800
2024-03-11,MSFT,404.52,16120800
2024-03-11,NVDA,85.77,678364120
2024-03-12,AAPL,173.23,59825400
2024-03-12,AMZN,175.39,36610604
2024-03-12,GOOGL,138.5,27563400
2024-03-12,MSFT,415.28,22457003
2024-03-12,NVDA,91.91,668075150
2024-03-13,AAPL,171.13,52488700
2024-03-13,AMZN,176.56,30772600
2024-03-13,GOOGL,139.79,23347208
2024-03-13,MSFT,415.1,17115931
2024-03-13,NVDA,90.89,635713000
2024-03-14,AAPL,173.0,72913507
2024-03-14,AMZN,178.75,43705840
2024-03-14,GOOGL,143.1,42753400
2024-03-14,MSFT,425.22,34157300
2024-03-14,NVDA,87.94,602318160
2024-03-15,AAPL,172.62,121752700
2024-03-15,AMZN,174.42,72147390
2024-03-15,GOOGL,141.18,49475417
2024-03-15,MSFT,416.42,45079903
2024-03-15,NVDA,87.84,642086160
2024-03-18,AAPL,173.72,75604200
2024-03-18,AMZN,174.48,31250688
2024-03-18,GOOGL,147.68,69273700
2024-03-18,MSFT,417.32,20106000
2024-03-18,NVDA,88.46,668976000
2024-03-19,AAPL,176.08,55215244
2024-03-19,AMZN,175.9,26880893
2024-03-19,GOOGL,147.03,24070435
2024-03-19,MSFT,421.41,19837915
2024-03-19,NVDA,89.4,672171270
2024-03-20,AAPL,178.67,53423102
2024-03-20,AMZN,178.15,29947150
2024-03-20,GOOGL,148.74,21311501
2024-03-20,MSFT,425.23,17860100
2024-03-20,NVDA,90.37,479063000
2024-03-21,AAPL,171.37,106181300
2024-03-21,AMZN,178.15,32824320
2024-03-21,GOOGL,147.6,24755600
2024-03-21,MSFT,429.37,21296222
2024-03-21,NVDA,91.44,480372310
2024-03-22,AAPL,172.28,71160138
2024-03-22,AMZN,178.87,27995378
2024-03-22,GOOGL,150.77,29211800
2024-03-22,MSFT,428.74,17648500
2024-03-22,NVDA,94.29,586719360
2024-03-25,AAPL,170.85,54288328
2024-03-25,AMZN,179.71,29815464
2024-03-25,GOOGL,150.07,19229300
2024-03-25,MSFT,422.86,18060500
2024-03-25,NVDA,95.0,552136080
2024-03-26,AAPL,169.71,57388449
2024-03-26,AMZN,178.3,29658982
2024-03-26,GOOGL,150.67,22149137
2024-03-26,MSFT,421.65,16725647
2024-03-26,NVDA,92.56,513648000
2024-03-27,AAPL,173.31,60273300
2024-03-27,AMZN,179.83,33272551
2024-03-27,GOOGL,150.87,22879200
2024-03-27,MSFT,421.43,16705000
2024-03-27,NVDA,90.25,586067230
2024-03-28,AAPL,171.48,65672700
2024-03-28,AMZN,180.38,38051588
2024-03-28,GOOGL,150.93,24485400
2024-03-28,MSFT,420.72,21871200
2024-03-28,NVDA,90.36,435212270
2024-04-01,AAPL,170.03,46240500
2024-04-01,AMZN,180.97,29174521
2024-04-01,GOOGL,155.49,31730848
2024-04-01,MSFT,424.57,16316000
2024-04-01,NVDA,90.36,452441490
2024-04-02,AAPL,168.84,49329500
2024-04-02,AMZN,180.69,32611546
2024-04-02,GOOGL,154.56,24586000
2024-04-02,MSFT,421.44,17912000
2024-04-02,NVDA,89.45,433064000
2024-04-03,AAPL,169.65,47691715
2024-04-03,AMZN,182.41,31046638
2024-04-03,GOOGL,154.92,24705000
2024-04-03,MSFT,420.45,16502300
2024-04-03,NVDA,88.96,370067000
2024-04-04,AAPL,168.82,53704400
2024-04-04,AMZN,180.0,41624261
2024-04-04,GOOGL,150.53,34724738
2024-04-04,MSFT,417.88,19370900
2024-04-04,NVDA,85.91,434965000
2024-04-05,AAPL,169.58,42104826
2024-04-05,AMZN,185.07,42373992
2024-04-05,GOOGL,152.5,23459246
2024-04-05,MSFT,425.52,16554800
2024-04-05,NVDA,88.01,399678460
2024-04-08,AAPL,168.45,37425513
2024-04-08,AMZN,185.19,39221282
2024-04-08,GOOGL,154.85,20702000
2024-04-08,MSFT,424.59,14272400
2024-04-08,NVDA,87.13,283220000
2024-04-09,AAPL,169.67,42451209
2024-04-09,AMZN,185.67,36546946
2024-04-09,GOOGL,156.6,31113013
2024-04-09,MSFT,426.28,12512289
2024-04-09,NVDA,85.35,503547350
2024-04-10,AAPL,167.78,49709336
2024-04-10,AMZN,185.95,35879151
2024-04-10,GOOGL,156.14,22838629
2024-04-10,MSFT,423.26,16216600
2024-04-10,NVDA,87.04,431929000
2024-04-11,AAPL,175.04,91070300
2024-04-11,AMZN,189.05,40020742
2024-04-11,GOOGL,159.41,27166431
2024-04-11,MSFT,427.93,17966423
2024-04-11,NVDA,90.62,431637270
2024-04-12,AAPL,176.55,101670900
2024-04-12,AMZN,186.13,38608849
2024-04-12,GOOGL,157.73,25353746
2024-04-12,MSFT,421.9,19253800
2024-04-12,NVDA,88.19,426805000
2024-04-15,AAPL,172.69,73531800
2024-04-15,AMZN,183.62,48052395
2024-04-15,GOOGL,154.86,27136500
2024-04-15,MSFT,413.64,20273538
2024-04-15,NVDA,86.0,443077000
2024-04-16,AAPL,169.38,73711235
2024-04-16,AMZN,183.32,32891265
2024-04-16,GOOGL,154.4,20779500
2024-04-16,MSFT,414.58,16765616
2024-04-16,NVDA,87.42,370453020
2024-04-17,AAPL,168.0,50901210
2024-04-17,AMZN,181.28,31359673
2024-04-17,GOOGL,155.47,21763130
2024-04-17,MSFT,411.84,15855500
2024-04-17,NVDA,84.04,495400000
2024-04-18,AAPL,167.04,43122903
2024-04-18,AMZN,179.22,30723793
2024-04-18,GOOGL,156.01,19883044
2024-04-18,MSFT,404.27,21029917
2024-04-18,NVDA,84.67,447260340
