symbol,date,open,high,low,close,volume,change,changePercent,vwap
AAPL,2023-10-27,166.91,168.96,166.83,168.22,58499129,1.31,0.78485,167.73
AAPL,2023-10-26,170.37,171.38,165.67,166.89,70625300,-3.48,-2.04,168.5775
AAPL,2023-10-25,171.88,173.06,170.65,171.1,57157000,-0.78,-0.4538,171.6725
AAPL,2023-10-24,173.05,173.67,171.45,173.44,43816644,0.39,0.22537,172.9025
AAPL,2023-10-23,170.91,174.01,169.93,173.0,55980109,2.09,1.22,171.9625
AAPL,2023-10-20,175.31,175.42,172.64,172.88,64244028,-2.43,-1.39,174.0625
AAPL,2023-10-19,176.04,177.84,175.19,175.46,59302900,-0.58,-0.32947,176.1325
AAPL,2023-10-18,175.58,177.58,175.11,175.84,54764400,0.26,0.14808,176.0275
AAPL,2023-10-17,176.65,178.42,174.8,177.15,57549400,0.505,0.28305,176.755
AAPL,2023-10-16,176.75,179.08,176.51,178.72,52517000,1.97,1.11,177.765
AAPL,2023-10-13,181.42,181.93,178.14,178.85,51456082,-2.57,-1.42,180.085
AAPL,2023-10-12,180.07,182.34,179.04,180.71,56743119,0.64,0.35542,180.54
AAPL,2023-10-11,178.2,179.85,177.6,179.8,47551100,1.6,0.89787,178.8625
AAPL,2023-10-10,178.1,179.72,177.95,178.39,43698019,0.29,0.16283,178.54
AAPL,2023-10-09,176.81,179.05,175.8,178.99,42390800,2.18,1.23,177.6625
AAPL,2023-10-06,173.8,177.99,173.18,177.49,57266700,3.69,2.12,175.615
AAPL,2023-10-05,173.79,175.45,172.68,174.91,48527918,1.12,0.64446,174.2075
AAPL,2023-10-04,171.09,174.21,170.97,173.66,53020300,2.57,1.5,172.4825
AAPL,2023-10-03,172.26,173.63,170.82,172.4,49594613,0.145,0.0812725,172.2775
AAPL,2023-10-02,171.22,174.3,170.93,173.75,52164535,2.53,1.48,172.55
AAPL,2023-09-29,172.02,173.07,170.34,171.21,51861100,-0.81,-0.47088,171.66
AAPL,2023-09-28,169.34,172.03,167.62,170.69,56294419,1.35,0.79721,169.92
AAPL,2023-09-27,172.62,173.04,169.05,170.43,66921808,-2.19,-1.27,171.285
AAPL,2023-09-26,174.82,175.2,171.66,171.96,64588945,-2.86,-1.64,173.41
AAPL,2023-09-25,174.2,176.97,174.15,176.08,46172740,1.88,1.08,175.35
AAPL,2023-09-22,174.67,177.08,174.05,174.79,56725400,0.12,0.06870098,175.1475
AAPL,2023-09-21,174.55,176.3,173.86,173.93,63149116,-0.62,-0.3552,174.66
AAPL,2023-09-20,179.26,179.7,175.4,175.49,58436200,-3.77,-2.1,177.4625
AAPL,2023-09-19,177.52,179.63,177.13,179.07,51826941,1.55,0.87314,178.3375
AAPL,2023-09-18,176.48,179.38,176.17,177.97,67257600,1.49,0.84429,177.5
AAPL,2023-09-15,176.48,176.5,173.82,175.01,109259500,-1.47,-0.83296,175.4525
AAPL,2023-09-14,174.0,176.1,173.58,175.74,60895800,1.74,1.0,174.855
AAPL,2023-09-13,176.51,177.3,173.98,174.21,84267928,-2.3,-1.3,175.5
AAPL,2023-09-12,179.49,180.13,174.82,176.3,90370200,-3.19,-1.78,177.685
AAPL,2023-09-11,180.07,180.3,177.34,179.36,58953100,-0.71,-0.39429,179.2675
AAPL,2023-09-08,178.35,180.24,177.79,178.18,65602066,-0.17,-0.09531819,178.64
AAPL,2023-09-07,175.18,178.21,173.54,177.56,112488803,2.38,1.36,176.1225
AAPL,2023-09-06,188.4,188.85,181.47,182.91,81755816,-5.49,-2.91,185.4075
AAPL,2023-09-05,188.28,189.98,187.61,189.7,45280027,1.42,0.7542,188.8925
AAPL,2023-09-01,189.49,189.92,188.28,189.46,45766503,-0.025,-0.01583197,189.2875
AAPL,2023-08-31,187.84,189.12,187.48,187.87,60794500,0.03,0.01597104,188.0775
AAPL,2023-08-30,184.94,187.85,184.74,187.65,60813900,2.71,1.47,186.295
AAPL,2023-08-29,179.7,184.9,179.5,184.12,53003948,4.43,2.46,182.055
AAPL,2023-08-28,180.09,180.59,178.55,180.19,43820700,0.1,0.05552779,179.855
AAPL,2023-08-25,177.38,179.15,175.82,178.61,51449600,1.23,0.69343,177.74
AAPL,2023-08-24,180.67,181.1,176.01,176.38,54945800,-4.29,-2.37,178.54
AAPL,2023-08-23,178.52,181.55,178.33,181.12,52722800,2.6,1.46,179.88
AAPL,2023-08-22,177.06,177.68,176.25,177.23,42084245,0.17,0.09601265,177.055
AAPL,2023-08-21,175.07,176.13,173.74,175.84,46311900,0.77,0.43982,175.195
AAPL,2023-08-18,172.3,175.1,171.96,174.49,61172200,2.19,1.27,173.4625
AAPL,2023-08-17,177.14,177.51,173.48,174.0,66062900,-3.14,-1.77,175.5325
AAPL,2023-08-16,177.13,178.54,176.5,176.57,46964900,-0.56,-0.31615,177.185
AAPL,2023-08-15,178.88,179.48,177.05,177.45,43622600,-1.43,-0.79942,178.215
AAPL,2023-08-14,177.97,179.69,177.31,179.46,43675627,1.49,0.83722,178.6075
AAPL,2023-08-11,177.32,178.62,176.55,177.79,52036700,0.47,0.26506,177.57
AAPL,2023-08-10,179.48,180.75,177.6,177.97,54686900,-1.51,-0.84132,178.95
AAPL,2023-08-09,180.87,180.93,177.01,178.19,60378500,-2.68,-1.48,179.25
AAPL,2023-08-08,179.69,180.27,177.58,179.8,67823003,0.11,0.06121654,179.335
AAPL,2023-08-07,182.13,183.13,177.35,178.85,97576100,-3.28,-1.8,180.365
AAPL,2023-08-04,185.52,187.38,181.92,181.99,115956841,-3.53,-1.9,184.2025
AAPL,2023-08-03,191.57,192.37,190.69,191.17,62243282,-0.4,-0.2088,191.45
AAPL,2023-08-02,195.04,195.18,191.85,192.58,50389327,-2.46,-1.26,193.6625
AAPL,2023-08-01,196.24,196.73,195.28,195.61,35281426,-0.63,-0.32104,195.965
AAPL,2023-07-31,196.06,196.49,195.26,196.45,38824113,0.39,0.19892,196.065
AAPL,2023-07-28,194.67,196.63,194.14,195.83,48291443,1.16,0.59588,195.3175
AAPL,2023-07-27,196.02,197.2,192.55,193.22,47460200,-2.8,-1.43,194.7475
AAPL,2023-07-26,193.67,195.64,193.32,194.5,47471900,0.83,0.42856,194.2825
AAPL,2023-07-25,193.33,194.44,192.92,193.62,37283201,0.29,0.15,193.5775
AAPL,2023-07-24,193.41,194.91,192.25,192.75,45505097,-0.66,-0.34124,193.33
AAPL,2023-07-21,194.1,194.97,191.23,191.94,71951700,-2.16,-1.11,193.06
AAPL,2023-07-20,195.09,196.47,192.5,193.13,59581200,-1.96,-1.0,194.2975
AAPL,2023-07-19,193.1,198.23,192.65,195.1,80507323,2.0,1.04,194.77
AAPL,2023-07-18,193.35,194.33,192.42,193.73,48353774,0.38,0.19653,193.4575
AAPL,2023-07-17,191.9,194.32,191.81,193.99,50520200,2.09,1.09,193.005
AAPL,2023-07-14,190.23,191.18,189.63,190.69,41616242,0.46,0.24181,190.4325
AAPL,2023-07-13,190.5,191.19,189.78,190.54,41342338,0.04,0.02099738,190.5025
AAPL,2023-07-12,189.68,191.7,188.47,189.77,60750248,0.09,0.04744833,189.905
AAPL,2023-07-11,189.16,189.3,186.6,188.08,46638119,-1.08,-0.57095,188.285
AAPL,2023-07-10,189.26,189.99,187.04,188.61,59922200,-0.65,-0.34344,188.725
AAPL,2023-07-07,191.41,192.67,190.24,190.68,46815000,-0.73,-0.38138,191.25
AAPL,2023-07-06,189.84,192.02,189.2,191.81,45156009,1.97,1.04,190.7175
AAPL,2023-07-05,191.57,192.98,190.62,191.33,46920300,-0.235,-0.12528,191.625
AAPL,2023-07-03,193.78,193.88,191.76,192.46,31458200,-1.32,-0.68118,192.97
AAPL,2023-06-30,191.63,194.48,191.26,193.97,85213216,2.34,1.22,192.835
AAPL,2023-06-29,189.08,190.07,188.94,189.59,46347308,0.51,0.26973,189.42
AAPL,2023-06-28,187.93,189.9,187.6,189.25,51216801,1.32,0.70239,188.67
AAPL,2023-06-27,185.89,188.39,185.67,188.06,50730846,2.17,1.17,187.0025
AAPL,2023-06-26,186.83,188.05,185.23,185.27,48088700,-1.56,-0.83498,186.345
AAPL,2023-06-23,185.55,187.56,185.01,186.68,53117000,1.13,0.609,186.2
AAPL,2023-06-22,183.74,187.05,183.67,187.0,51245327,3.26,1.77,185.365
AAPL,2023-06-21,184.9,185.41,182.59,183.96,49515700,-0.94,-0.50838,184.215
AAPL,2023-06-20,184.41,186.1,184.41,185.01,49799100,0.6,0.32536,184.9825
AAPL,2023-06-16,186.73,186.99,184.27,184.92,101256225,-1.81,-0.96931,185.7275
AAPL,2023-06-15,183.96,186.52,183.78,186.01,65433200,2.05,1.11,185.0675
AAPL,2023-06-14,183.37,184.39,182.02,183.95,57462900,0.58,0.3163,183.4325
AAPL,2023-06-13,182.8,184.15,182.44,183.31,54929129,0.51,0.27899,183.175
AAPL,2023-06-12,181.27,183.89,180.97,183.79,54754995,2.52,1.39,182.48
AAPL,2023-06-09,181.5,182.23,180.63,180.96,48900000,-0.54,-0.29752,181.33
AAPL,2023-06-08,177.9,180.84,177.46,180.57,50214900,2.67,1.5,179.1925
AAPL,2023-06-07,178.44,181.21,177.32,177.82,61944615,-0.62,-0.34746,178.6975
AAPL,2023-06-06,179.97,180.12,177.43,179.21,64848400,-0.755,-0.42229,179.1825
AAPL,2023-06-05,182.63,184.95,178.04,179.58,121946500,-3.05,-1.67,181.3
AAPL,2023-06-02,181.03,181.78,179.26,180.95,61996913,-0.08,-0.04419157,180.755
AAPL,2023-06-01,177.7,180.12,176.93,180.09,68901809,2.39,1.34,178.71
AAPL,2023-05-31,177.33,179.35,176.76,177.25,99625300,-0.075,-0.04511363,177.6725
AAPL,2023-05-30,176.96,178.99,176.57,177.3,55964401,0.34,0.19213,177.455
AAPL,2023-05-26,173.32,175.77,173.11,175.43,54835000,2.11,1.22,174.4075
AAPL,2023-05-25,172.41,173.9,171.69,172.99,56058300,0.58,0.33641,172.7475
AAPL,2023-05-24,171.09,172.42,170.52,171.84,45143500,0.75,0.43837,171.4675
AAPL,2023-05-23,173.13,173.38,171.28,171.56,50747300,-1.57,-0.90683,172.3375
AAPL,2023-05-22,173.98,174.71,173.45,174.2,43570932,0.22,0.12645,174.085
AAPL,2023-05-19,176.39,176.39,174.94,175.16,55809500,-1.23,-0.69732,175.72
AAPL,2023-05-18,173.0,175.24,172.58,175.05,65496700,2.05,1.18,173.9675
AAPL,2023-05-17,171.71,172.93,170.42,172.69,57951604,0.98,0.57073,171.9375
AAPL,2023-05-16,171.99,173.14,171.8,172.07,42110300,0.08,0.04651433,172.25
AAPL,2023-05-15,173.16,173.21,171.47,172.07,37266700,-1.09,-0.62948,172.4775
AAPL,2023-05-12,173.62,174.06,171.0,172.57,45533138,-1.05,-0.60477,172.8125
AAPL,2023-05-11,173.85,174.59,172.17,173.75,49514700,-0.1,-0.05752085,173.59
AAPL,2023-05-10,173.02,174.03,171.9,173.56,53724501,0.535,0.3121,173.1275
AAPL,2023-05-09,173.05,173.54,171.6,171.77,45326900,-1.28,-0.73967,172.49
AAPL,2023-05-08,172.48,173.85,172.11,173.5,55962800,1.02,0.59137,172.985
AAPL,2023-05-05,170.98,174.3,170.76,173.57,113453200,2.59,1.51,172.4025
AAPL,2023-05-04,164.89,167.04,164.31,165.79,81235427,0.9,0.54582,165.5075
AAPL,2023-05-03,169.5,170.92,167.16,167.45,65136018,-2.05,-1.21,168.7575
AAPL,2023-05-02,170.09,170.35,167.54,168.54,48425700,-1.55,-0.91128,169.13
AAPL,2023-05-01,169.28,170.45,168.64,169.59,52472936,0.31,0.18313,169.49
AAPL,2023-04-28,168.49,169.85,167.88,169.68,55275900,1.19,0.70627,168.975
AAPL,2023-04-27,165.19,168.56,165.19,168.41,64902329,3.22,1.95,166.8375
AAPL,2023-04-26,163.06,165.28,162.8,163.76,45498800,0.705,0.42929,163.725
AAPL,2023-04-25,165.19,166.31,163.73,163.77,48714100,-1.42,-0.85962,164.75
AAPL,2023-04-24,165.0,165.6,163.89,165.33,41949600,0.33,0.2,164.955
AAPL,2023-04-21,165.05,166.45,164.49,165.02,58337341,-0.03,-0.01817631,165.2525
AAPL,2023-04-20,166.09,167.87,165.56,166.65,52456400,0.56,0.33717,166.5425
AAPL,2023-04-19,165.8,168.16,165.54,167.63,47720200,1.83,1.1,166.7825
AAPL,2023-04-18,166.1,167.41,165.65,166.47,49923008,0.37,0.22276,166.4075
AAPL,2023-04-17,165.09,165.39,164.03,165.23,41516217,0.14,0.08480223,164.935
AAPL,2023-04-14,164.59,166.32,163.82,165.21,49386500,0.62,0.37669,164.985
AAPL,2023-04-13,161.63,165.8,161.42,165.56,68445649,3.93,2.43,163.6025
AAPL,2023-04-12,161.22,162.06,159.78,160.1,50133100,-1.12,-0.6947,160.79
AAPL,2023-04-11,162.35,162.36,160.51,160.8,47644217,-1.55,-0.95473,161.505
AAPL,2023-04-10,161.42,162.03,160.08,162.03,47716900,0.61,0.3779,161.39
AAPL,2023-04-06,162.43,164.96,162.0,164.66,45390123,2.23,1.37,163.5125
AAPL,2023-04-05,164.74,165.05,161.8,163.76,51511744,-0.98,-0.59488,163.8375
AAPL,2023-04-04,166.6,166.84,165.11,165.63,46278300,-0.965,-0.58223,166.045
AAPL,2023-04-03,164.27,166.29,164.22,166.17,56976200,1.9,1.16,165.2375
AAPL,2023-03-31,162.44,165.0,161.91,164.9,68749800,2.46,1.51,163.5625
AAPL,2023-03-30,161.53,162.47,161.27,162.36,49501700,0.83,0.51384,161.9075
AAPL,2023-03-29,159.37,161.05,159.35,160.77,51305700,1.4,0.87846,160.135
AAPL,2023-03-28,157.97,158.49,155.98,157.65,45992200,-0.32,-0.20257,157.5225
AAPL,2023-03-27,159.94,160.77,157.87,158.28,52390300,-1.66,-1.04,159.215
AAPL,2023-03-24,158.86,160.34,157.85,160.25,59256343,1.39,0.87498,159.325
AAPL,2023-03-23,158.83,161.55,157.68,158.93,67622100,0.1,0.0629604,159.2475
AAPL,2023-03-22,159.3,162.14,157.81,157.83,75701811,-1.47,-0.92279,159.27
AAPL,2023-03-21,157.32,159.4,156.54,159.28,73938300,1.96,1.25,158.135
AAPL,2023-03-20,155.07,157.82,154.15,157.4,73641415,2.33,1.5,156.11
AAPL,2023-03-17,156.08,156.74,154.28,155.0,98944633,-1.08,-0.69195,155.525
AAPL,2023-03-16,152.16,156.46,151.64,155.85,76254419,3.69,2.43,154.0275
AAPL,2023-03-15,151.19,153.25,149.92,152.99,77167900,1.8,1.19,151.8375
AAPL,2023-03-14,151.28,153.4,150.1,152.59,73695900,1.31,0.86594,151.8425
AAPL,2023-03-13,147.81,153.14,147.7,150.47,84457122,2.66,1.8,149.78
AAPL,2023-03-10,150.21,150.94,147.61,148.5,68572400,-1.71,-1.14,149.315
AAPL,2023-03-09,153.56,154.54,150.23,150.59,53833600,-2.97,-1.93,152.23
AAPL,2023-03-08,152.81,153.47,151.83,152.87,47204800,0.06,0.03926445,152.745
AAPL,2023-03-07,153.7,154.03,151.13,151.6,56182028,-2.1,-1.37,152.615
AAPL,2023-03-06,153.79,156.3,153.46,153.83,87558028,0.045,0.02600949,154.345
AAPL,2023-03-03,148.04,151.11,147.33,151.03,70732300,2.99,2.02,149.3775
AAPL,2023-03-02,144.38,146.71,143.9,145.91,52279761,1.53,1.06,145.225
AAPL,2023-03-01,146.83,147.23,145.01,145.31,55479000,-1.52,-1.04,146.095
AAPL,2023-02-28,147.05,149.08,146.83,147.41,50547000,0.36,0.24481,147.5925
AAPL,2023-02-27,147.71,149.17,147.45,147.92,44998500,0.21,0.14217,148.0625
AAPL,2023-02-24,147.11,147.19,145.72,146.71,55469606,-0.4,-0.27191,146.6825
AAPL,2023-02-23,150.09,150.34,147.24,149.4,48394249,-0.69,-0.45972,149.2675
AAPL,2023-02-22,148.87,149.95,147.16,148.91,51011305,0.04,0.02686908,148.7225
AAPL,2023-02-21,150.2,151.3,148.41,148.48,58867230,-1.72,-1.15,149.5975
AAPL,2023-02-17,152.35,153.0,150.85,152.55,59144118,0.2,0.13128,152.1875
AAPL,2023-02-16,153.51,156.33,153.35,153.71,68167942,0.2,0.13028,154.225
AAPL,2023-02-15,153.11,155.5,152.88,155.33,65669252,2.22,1.45,154.205
AAPL,2023-02-14,152.12,153.77,150.86,153.2,61707600,1.08,0.70997,152.4875
AAPL,2023-02-13,150.95,154.26,150.92,153.85,62199013,2.9,1.92,152.495
AAPL,2023-02-10,149.46,151.34,149.22,151.01,57450708,1.55,1.04,150.2575
AAPL,2023-02-09,153.78,154.33,150.42,150.87,56007143,-2.91,-1.89,152.35
AAPL,2023-02-08,153.88,154.58,151.17,151.92,64120100,-1.96,-1.27,152.8875
AAPL,2023-02-07,150.64,155.23,150.64,154.65,83322600,4.01,2.66,152.79
AAPL,2023-02-06,152.57,153.1,150.78,151.73,69858306,-0.845,-0.55057,152.045
AAPL,2023-02-03,148.03,157.38,147.83,154.5,154357337,6.47,4.37,151.935
AAPL,2023-02-02,148.9,151.18,148.17,150.82,118339000,1.92,1.29,149.7675
AAPL,2023-02-01,143.97,146.61,141.32,145.43,77663633,1.46,1.01,144.3325
AAPL,2023-01-31,142.7,144.34,142.28,144.29,65874500,1.59,1.11,143.4025
AAPL,2023-01-30,144.96,145.55,142.85,143.0,64015300,-1.96,-1.35,144.09
AAPL,2023-01-27,143.16,147.23,143.08,145.93,70555843,2.78,1.93,144.85
AAPL,2023-01-26,143.17,144.25,141.9,143.96,54105100,0.79,0.55179,143.32
AAPL,2023-01-25,140.89,142.43,138.81,141.86,65799349,0.97,0.68848,140.9975
AAPL,2023-01-24,140.31,143.16,140.3,142.53,66435142,2.22,1.58,141.575
AAPL,2023-01-23,138.12,143.32,137.9,141.11,81760313,2.99,2.16,140.1125
AAPL,2023-01-20,135.28,138.02,134.22,137.87,80223626,2.59,1.91,136.3475
AAPL,2023-01-19,134.08,136.25,133.77,135.27,58280413,1.19,0.88753,134.8425
AAPL,2023-01-18,136.82,138.61,135.03,135.21,69672800,-1.6,-1.18,136.4175
AAPL,2023-01-17,134.83,137.29,134.13,135.94,63646627,1.11,0.82326,135.5475
AAPL,2023-01-13,132.03,134.92,131.66,134.76,57809719,2.73,2.07,133.3425
AAPL,2023-01-12,133.88,134.26,131.44,133.41,71379648,-0.47,-0.35106,133.2475
AAPL,2023-01-11,131.25,133.51,130.46,133.49,69458949,2.24,1.71,132.1775
AAPL,2023-01-10,130.26,131.26,128.12,130.73,63896200,0.47,0.36082,130.0925
AAPL,2023-01-09,130.47,133.41,129.89,130.15,70790813,-0.315,-0.24527,130.98
AAPL,2023-01-06,126.01,130.29,124.89,129.62,87754715,3.61,2.86,127.7025
AAPL,2023-01-05,127.13,127.77,124.76,125.02,80962708,-2.11,-1.66,126.17
AAPL,2023-01-04,126.89,128.66,125.08,126.36,89113633,-0.53,-0.41768,126.7475
AAPL,2023-01-03,130.28,130.9,124.17,125.07,112117500,-5.21,-4.0,127.605
AAPL,2022-12-30,128.41,129.95,127.43,129.93,77034209,1.52,1.18,128.93
AAPL,2022-12-29,127.99,130.48,127.73,129.61,75703710,1.62,1.27,128.9525
AAPL,2022-12-28,129.67,131.03,125.87,126.04,85438400,-3.63,-2.8,128.1525
AAPL,2022-12-27,131.38,131.41,128.72,130.03,69007830,-1.35,-1.03,130.385
AAPL,2022-12-23,130.92,132.42,129.64,131.86,63814900,0.94,0.718,131.21
AAPL,2022-12-22,134.35,134.56,130.3,132.23,77852108,-2.12,-1.58,132.86
AAPL,2022-12-21,132.98,136.81,132.75,135.45,85928000,2.47,1.86,134.4975
AAPL,2022-12-20,131.39,133.25,129.89,132.3,77432819,0.91,0.69259,131.7075
AAPL,2022-12-19,135.11,135.2,131.32,132.37,79592614,-2.74,-2.03,133.5
AAPL,2022-12-16,136.69,137.65,133.73,134.51,160156900,-2.18,-1.59,135.645
AAPL,2022-12-15,141.11,141.8,136.03,136.5,98931907,-4.61,-3.27,138.86
AAPL,2022-12-14,145.35,146.66,141.16,143.21,82291200,-2.14,-1.47,144.095
AAPL,2022-12-13,149.5,149.97,144.24,145.47,93886200,-4.03,-2.7,147.295
AAPL,2022-12-12,142.7,144.5,141.06,144.49,70462700,1.79,1.25,143.1875
AAPL,2022-12-09,142.34,145.57,140.9,142.16,76097011,-0.18,-0.12646,142.7425
AAPL,2022-12-08,142.36,143.52,141.1,142.65,62128338,0.29,0.20371,142.4075
AAPL,2022-12-07,142.19,143.37,140.0,140.94,69721100,-1.25,-0.87911,141.625
AAPL,2022-12-06,147.07,147.3,141.92,142.91,64727200,-4.16,-2.83,144.8
AAPL,2022-12-05,147.77,150.92,145.77,146.63,68826442,-1.14,-0.77147,147.7725
AAPL,2022-12-02,145.96,148.0,145.65,147.81,65447446,1.85,1.27,146.855
AAPL,2022-12-01,148.21,149.13,146.61,148.31,71250416,0.1,0.06747183,148.065
AAPL,2022-11-30,141.4,148.72,140.55,148.03,111380900,6.63,4.69,144.675
AAPL,2022-11-29,144.29,144.81,140.35,141.17,83763803,-3.12,-2.16,142.655
AAPL,2022-11-28,145.14,146.64,143.38,144.22,69346522,-0.92,-0.63387,144.845
AAPL,2022-11-25,148.31,148.88,147.12,148.11,35195900,-0.195,-0.13485,148.105
AAPL,2022-11-23,149.45,151.83,149.34,151.07,58301400,1.62,1.08,150.4225
AAPL,2022-11-22,148.13,150.42,146.93,150.18,51804132,2.05,1.38,148.915
AAPL,2022-11-21,150.16,150.37,147.72,148.01,58724100,-2.15,-1.43,149.065
AAPL,2022-11-18,152.31,152.7,149.97,151.29,74829600,-1.02,-0.66969,151.5675
AAPL,2022-11-17,146.43,151.48,146.15,150.72,80389400,4.29,2.93,148.695
AAPL,2022-11-16,149.13,149.87,147.29,148.79,64218300,-0.34,-0.22799,148.77
AAPL,2022-11-15,152.22,153.59,148.56,150.04,89868332,-2.18,-1.43,151.1025
AAPL,2022-11-14,148.97,150.28,147.43,148.28,73374114,-0.69,-0.46318,148.74
AAPL,2022-11-11,145.82,150.01,144.37,149.7,93979700,3.88,2.66,147.475
AAPL,2022-11-10,141.24,146.87,139.5,146.87,118854028,5.63,3.99,143.62
AAPL,2022-11-09,138.5,138.55,134.59,134.87,74917800,-3.63,-2.62,136.6275
AAPL,2022-11-08,140.41,141.43,137.49,139.5,89908500,-0.91,-0.6481,139.7075
AAPL,2022-11-07,137.11,139.15,135.67,138.92,83374628,1.81,1.32,137.7125
AAPL,2022-11-04,142.09,142.67,134.38,138.38,140814800,-3.71,-2.61,139.38
AAPL,2022-11-03,142.06,142.8,138.75,138.88,97918516,-3.18,-2.24,140.6225
AAPL,2022-11-02,148.95,152.17,145.0,145.03,93604623,-3.91,-2.63,147.7875
AAPL,2022-11-01,155.08,155.45,149.13,150.65,80379345,-4.43,-2.86,152.5775
AAPL,2022-10-31,153.16,154.24,151.92,153.34,97943200,0.185,0.11752,153.165
AAPL,2022-10-28,148.2,157.5,147.82,155.74,164762400,7.54,5.09,152.315
AAPL,2022-10-27,148.07,149.05,144.13,144.8,109180200,-3.27,-2.21,146.5125
AAPL,2022-10-26,150.96,151.99,148.04,149.35,88436172,-1.61,-1.07,150.085
AAPL,2022-10-25,150.09,152.49,149.36,152.34,74732300,2.25,1.5,151.07
AAPL,2022-10-24,147.19,150.23,146.0,149.45,75981918,2.26,1.54,148.2175
AAPL,2022-10-21,142.87,147.85,142.65,147.27,86548609,4.4,3.08,145.16
AAPL,2022-10-20,143.02,145.89,142.65,143.39,64522000,0.37,0.25871,143.7375
AAPL,2022-10-19,141.69,144.95,141.5,143.86,61758340,2.17,1.53,143.0
AAPL,2022-10-18,145.49,146.7,140.61,143.75,99136610,-1.74,-1.2,144.1375
AAPL,2022-10-17,141.07,142.9,140.27,142.41,85250939,1.34,0.94988,141.6625
AAPL,2022-10-14,144.31,144.52,138.19,138.38,88598000,-5.93,-4.11,141.35
AAPL,2022-10-13,134.99,143.59,134.37,142.99,113224000,8.0,5.93,138.985
AAPL,2022-10-12,139.13,140.36,138.16,138.34,70433744,-0.79,-0.56781,138.9975
AAPL,2022-10-11,139.9,141.35,138.22,138.98,77033700,-0.92,-0.65761,139.6125
AAPL,2022-10-10,140.42,141.89,138.57,140.42,74899002,0.0,0.0,140.325
AAPL,2022-10-07,142.54,143.1,139.45,140.09,85925600,-2.45,-1.72,141.295
AAPL,2022-10-06,145.81,147.54,145.22,145.43,68402200,-0.38,-0.26061,146.0
AAPL,2022-10-05,144.07,147.38,143.01,146.4,79471000,2.33,1.62,145.215
AAPL,2022-10-04,145.03,146.22,144.26,146.1,87830100,1.07,0.73778,145.4025
AAPL,2022-10-03,138.21,143.07,137.69,142.45,114311700,4.24,3.07,140.355
AAPL,2022-09-30,141.28,143.1,138.0,138.2,124925300,-3.08,-2.18,140.145
AAPL,2022-09-29,146.1,146.72,140.68,142.48,128138237,-3.62,-2.48,143.995
AAPL,2022-09-28,147.64,150.64,144.84,149.84,146691400,2.2,1.49,148.24
AAPL,2022-09-27,152.74,154.72,149.95,151.76,84442741,-0.98,-0.64161,152.2925
AAPL,2022-09-26,149.66,153.77,149.64,150.77,93339409,1.11,0.74168,150.96
AAPL,2022-09-23,151.19,151.47,148.56,150.43,96029909,-0.76,-0.50268,150.4125
AAPL,2022-09-22,152.38,154.47,150.91,152.74,86652542,0.36,0.23625,152.625
AAPL,2022-09-21,157.34,158.74,153.6,153.72,101696800,-3.62,-2.3,155.85
AAPL,2022-09-20,153.4,158.08,153.08,156.9,107689800,3.5,2.28,155.365
AAPL,2022-09-19,149.31,154.56,149.1,154.48,81474246,5.17,3.46,151.8625
AAPL,2022-09-16,151.21,151.35,148.37,150.7,162278841,-0.51,-0.33728,150.4075
AAPL,2022-09-15,154.65,155.24,151.38,152.37,90481110,-2.28,-1.47,153.41
AAPL,2022-09-14,154.79,157.1,153.61,155.31,87965409,0.525,0.33594,155.2025
AAPL,2022-09-13,159.9,160.54,153.37,153.84,122656614,-6.06,-3.79,156.9125
AAPL,2022-09-12,159.59,164.26,159.3,163.43,104956000,3.84,2.41,161.645
AAPL,2022-09-09,155.47,157.82,154.75,157.37,68081006,1.9,1.22,156.3525
AAPL,2022-09-08,154.64,156.36,152.68,154.46,84923847,-0.18,-0.1164,154.535
AAPL,2022-09-07,154.82,156.67,153.61,155.96,87449600,1.14,0.73634,155.265
AAPL,2022-09-06,156.47,157.09,153.69,154.53,73714843,-1.94,-1.24,155.445
AAPL,2022-09-02,159.75,160.36,154.97,155.81,76957800,-3.94,-2.47,157.7225
AAPL,2022-09-01,156.64,158.42,154.67,157.96,74229900,1.32,0.8427,156.9225
AAPL,2022-08-31,160.31,160.58,157.14,157.22,87991100,-3.09,-1.93,158.8125
AAPL,2022-08-30,162.13,162.56,157.72,158.91,77906200,-3.22,-1.99,160.33
AAPL,2022-08-29,161.15,162.9,159.82,161.38,73314000,0.235,0.14272,161.3125
AAPL,2022-08-26,170.57,171.05,163.56,163.62,78961000,-6.95,-4.07,167.2
AAPL,2022-08-25,168.78,170.14,168.35,170.03,51218209,1.25,0.74061,169.325
AAPL,2022-08-24,167.32,168.11,166.25,167.53,53841524,0.21,0.12551,167.3025
AAPL,2022-08-23,167.08,168.71,166.65,167.23,54147100,0.15,0.08977735,167.4175
AAPL,2022-08-22,169.69,169.86,167.14,167.57,69026809,-2.12,-1.25,168.565
AAPL,2022-08-19,173.03,173.74,171.31,171.52,70346300,-1.51,-0.87268,172.4
AAPL,2022-08-18,173.75,174.9,173.12,174.15,62290100,0.4,0.23022,173.98
AAPL,2022-08-17,172.77,176.15,172.57,174.55,79542037,1.78,1.03,174.01
AAPL,2022-08-16,172.78,173.71,171.66,173.03,56377100,0.25,0.14469,172.795
AAPL,2022-08-15,171.52,173.39,171.35,173.19,54091700,1.67,0.97365,172.3625
